0.022
0.068
0.071
0.008
0.045
0.132
0.107
0.153
0.125
0.12399999
0.122
0.123
0.134
0.14
0.125
0.123
0.121
0.114
0.153
0.13
0.143
0.15600001
0.149
0.209
0.222
0.2
0.178
0.157
0.222
0.232
0.218
0.431
0.36
0.554
0.595
0.57299999
0.57600001
0.55199999
0.559
0.559
0.55300001
0.53
0.473
0.46
0.446
0.46
0.473
0
0.084
0.208
0.387
0.418
0.413
0.407
0.371
0.368000001
0.359000001
0.357
0.336
0.338
0.325000001
0.334
0.345
0.329
0.318
0.300000003
0.286
0.307
0.309
0.243
0.19
0.271000004
0.27699999
0.300000003
0.305
0.272000006
0.289000003
0.286
0.28
0.279
0.279
0.274
0.263
0.271000004
0.274
0.272000006
0.244
0.223
0.21500001
0.21500001
0.20700001
0.189
0.187
0.189
0.211
0.198
0.211
0.166
0.142
0.15499999
0.152
0.165
0.161
0.301
0.23
0.17100001
0.131
0.146
0.141
0.123
0.104
0.113
0.12700001
0.042
0.188
0.144
0.13
0
0.113
0.117
0.104
0.285
0.261
0.189
0.093
0.041
0.049
0.107
0.092
0.12700001
0.185
0.167
0.144
0.136
0.196
0.219
0.172
0.168
0.12700001
0.15000001
0.254999994
0.229
0.276
0.263
0.117
0.20700001
0.186
0.13
0.168
0.202
0.218
0.201
0.185
0.175
0.2
0.177
0.047
0.122
0.12399999
0.13
0.138
0.152
0.157
0.146
0.14699999
0.167
0.145
0.15000001
0.154
0.15600001
0.152
0.14800001
0.141
0.158
0.164
0.15999999
0.165
0.161
0.169
0.114
0.074
0.175
0.232999994
0.235
0.254
0.247
0.233999996
0.272000006
0.265
0.28
0.037
0.216
0.225
0.229
0.195
0.17100001
0.193
0.205
0.197
0.196
0.20700001
0.20399999
0.214
0.18299999
0.185
0.189
0.2
0.222
0.243
0.23
0.212
0.218
0.224
0.229
0.21
0.232999994
0.235
0.218
0.22
0.214
0.226
0.239
0.231000005
0.235
0.243
0.245
0.235
